,X,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,GINI,logGNI,avg_t,GINI_T_1,income_t_1,hc_t_1,workers_t_1
4951,4950,GTM,Guatemala,Quetzal,2000,59590.074,62940.516,11.650743,3.9471407,NA,1.6513265,57771.887,67384.15,59198.773,62032.457,150106.11,0.002235038,0.71528584,0.7474152,71490.305,65258.766,80692.695,271936.38,0.6233262,0.96831524,0.9861916,0.5462682,0.14415811,0.039219406,7.76315916666667,0.2680845,0.28586292,0.2728045,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.82688195,0.15495536,0.1044351,0.099712074,-0.1767133,-0.009271215,0.26900473,0.3927153,0.26079828,0.4364085,0.4453907,0.25349483,0.92329913,56,8.76858415063524,2157.14909,0.58,8.756997,0.40917625,3.9471407
4952,4951,GTM,Guatemala,Quetzal,2001,62182.957,66771.56,11.924946,4.0790625,NA,1.6441174,60712.65,71471.445,61917.6,65744.46,164746.47,0.0023504533,0.72024155,0.7513428,73157.23,67840.64,84259.7,281760.12,0.64719176,0.9651679,1.0030509,0.5462682,0.14489487,0.03925711,7.8585925,0.28254157,0.29726616,0.2799629,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8189089,0.1636457,0.1045552,0.08525628,-0.19110717,0.018741067,0.28189808,0.38035813,0.28758153,0.4304186,0.44551325,0.25215888,0.9335778,57,8.77445312028406,2116.2975,0.56,8.768584,0.4128315,4.0790625
4953,4952,GTM,Guatemala,Quetzal,2002,65324.4,69379.69,12.208848,4.198954,NA,1.6369396,63117.684,75505.74,65186.363,68518.58,182049.19,0.0025412205,0.7107563,0.7457141,75985.945,69845.55,87662.59,293170.88,0.6734306,0.9762555,1.0162534,0.53360295,0.14717773,0.039101526,7.821645,0.2999294,0.31366727,0.2984129,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.82106256,0.18079856,0.10011359,0.07475551,-0.20657162,0.029841432,0.29899147,0.38366228,0.30762154,0.43487853,0.4291738,0.25965318,0.92643046,58,8.77796042207307,2171.09923,0.57,8.774453,0.41102925,4.198954
4954,4953,GTM,Guatemala,Quetzal,2003,67560.07,72009.01,12.500478,4.3195987,NA,1.6297933,65965.18,78641.86,67350.87,71287.85,199709.11,0.0027080546,0.69808674,0.731053,77908.984,72109.72,89765.72,303246.03,0.69667685,0.97733665,1.0160723,0.535839,0.13771409,0.038881943,7.94084666666667,0.30673364,0.3202594,0.30257255,Interpolated,Benchmark,Market-based,Regular,Regular,NA,NA,0.8280536,0.17782389,0.097281925,0.07877124,-0.2036273,0.02169666,0.30530578,0.39064282,0.31888753,0.46918115,0.46284267,0.26289737,0.8523342,54,8.78242887096127,2153.38,0.58,8.77796,0.409235,4.3195987
4955,4954,GTM,Guatemala,Quetzal,2004,70252.72,75075.65,12.796925,4.4375987,NA,1.622678,68563.48,82157.75,69930.336,74373.68,218562.2,0.0028617363,0.68702674,0.71634316,80364.74,74053.93,92320.53,312490.4,0.7215427,0.98028916,1.0161185,0.5303647,0.13191761,0.03881984,7.94649583333333,0.32303622,0.33726364,0.31711438,Interpolated,Benchmark,Market-based,Regular,Regular,NA,80,0.83353585,0.18278341,0.0883424,0.07867239,-0.21540779,0.032073732,0.32167277,0.40902045,0.3359009,0.50106215,0.48762712,0.27610764,0.8276559,55,8.78952217277203,2173.53867,0.54,8.782429,0.40744825,4.4375987
4956,4955,GTM,Guatemala,Quetzal,2005,73181.61,78829.39,13.096028,4.5473614,NA,1.6155939,73498.48,87611.11,74180.38,77959.336,239725.5,0.0030440544,0.68305653,0.7120637,82984.74,77032.47,95105.586,322093.66,0.745504,0.9869801,1.0206424,0.5241343,0.13494599,0.03886134,7.63394416666667,0.3489983,0.36100352,0.34350446,Interpolated,Benchmark,Market-based,Regular,Regular,NA,77.7777777777778,0.8545081,0.18102556,0.08827155,0.1367281,-0.27062255,0.010089245,0.34865412,0.4235266,0.35232997,0.5048033,0.4976661,0.28513107,0.81427103,52,8.80041914645792,2201.4425,0.55,8.789522,0.4056695,4.5473614
4957,4956,GTM,Guatemala,Quetzal,2006,78208.87,83518.734,13.397021,4.670785,NA,1.6471523,77689.445,93835.05,78683.3,82821.24,264186.1,0.0032406382,0.6798961,0.7198104,87449.01,80712.82,100819.67,334844.75,0.7788308,0.9942288,1.0342706,0.52074575,0.1360643,0.03896416,7.60263083333333,0.36650923,0.37811536,0.3592238,Interpolated,Benchmark,Market-based,Regular,Regular,NA,80,0.85046744,0.19494517,0.08757019,0.07308846,-0.22666006,0.02058877,0.366493,0.43396166,0.36666715,0.5283227,0.5081824,0.28799254,0.8073627,50.6,8.82758825547185,2334.55,0.52,8.800419,0.4038985,4.670785
4958,4957,GTM,Guatemala,Quetzal,2007,84628.33,89424.914,13.700327,4.806106,NA,1.6793271,83346.984,101150.05,84928.77,88941.65,289608.6,0.0034142847,0.6921225,0.7432298,92962.01,85279.83,106890.68,348165.88,0.8114636,1.0112562,1.0491873,0.50872624,0.14557633,0.039109662,7.67330416666667,0.3848358,0.39529264,0.3774578,Interpolated,Benchmark,Market-based,Regular,Regular,NA,80,0.84845537,0.20016566,0.08864202,0.1323669,-0.27658838,0.006958482,0.38390753,0.4442474,0.39372116,0.5859663,0.55057627,0.28907388,0.84407794,52.4,8.86708146590331,2511.13056,0.506,8.827588,0.411788,4.806106
4959,4958,GTM,Guatemala,Quetzal,2008,88833.445,93810.57,14.006428,4.945485,NA,1.7113976,89303.84,104558.02,89795.85,92790.5,314139.3,0.0035928765,0.6920191,0.7413972,96012.19,89553.7,107257.39,359238.28,0.83543724,1.0108519,1.0189335,0.5020481,0.14521103,0.038999014,7.56002833333333,0.4221837,0.42891958,0.41507697,Interpolated,Benchmark,Market-based,Regular,Regular,NA,83.3333333333333,0.86764884,0.16439375,0.094775595,0.12915987,-0.26774013,0.011762091,0.4222524,0.4683542,0.4215548,0.64554197,0.5845135,0.31303823,0.9163949,52,8.88899817690928,2539.50158,0.524,8.867081,0.41983175,4.945485
4960,4959,GTM,Guatemala,Quetzal,2009,93766.24,96341.4,14.316263,5.075234,NA,1.7365346,91215.14,104244.31,94263,96027.89,334098.16,0.003847997,0.6869447,0.7247021,96517.39,90591.89,105261.484,366603.47,0.8490562,0.9983487,0.9824346,0.50054157,0.14741372,0.038590647,8.16155541666667,0.39012516,0.39395076,0.38671038,Interpolated,Benchmark,Market-based,Regular,Regular,NA,85.5555555555556,0.8451456,0.13568111,0.10473611,0.12255689,-0.21836974,0.010250037,0.38873276,0.4207333,0.40136084,0.6125125,0.5494321,0.28203037,0.81589323,48,8.87131353854931,2437.7865,0.52,8.888998,0.4278495,5.075234
4961,4960,GTM,Guatemala,Quetzal,2010,98341.69,101553.305,14.630417,5.2132506,NA,1.7620407,96574.63,111141.086,99169.836,100940.414,351259.84,0.0040505035,0.67924964,0.72125036,99286.836,94158.695,109886.875,373366.78,0.86320275,0.99580157,0.9944534,0.5013795,0.14419827,0.038228806,8.05777083333333,0.40570343,0.41022682,0.40303114,Interpolated,Benchmark,Market-based,Regular,Regular,NA,85.5555555555556,0.8483808,0.14430745,0.10836814,0.13403231,-0.24637699,0.011288309,0.40437925,0.44021675,0.41606992,0.62532187,0.5561179,0.29808548,0.8107856,54.9,8.87547397504397,2453.58,0.48,8.871314,0.43413375,5.2132506
4962,4961,GTM,Guatemala,Quetzal,2011,105392.41,109297.83,14.948801,5.391596,NA,1.7824392,102050.15,119980.11,106681.445,108414.29,367318.25,0.0041405046,0.701918,0.7453872,103419.1,97642.23,115980.99,381471.5,0.8819461,1.0005456,1.0124658,0.48943928,0.15542342,0.038156215,7.78541833333333,0.43769982,0.43961155,0.43258503,Benchmark,Benchmark,Market-based,Regular,Regular,0.458177356925016,85.5555555555556,0.833884,0.16538371,0.10741396,0.14428814,-0.26383865,0.0128688915,0.4376329,0.45049238,0.43821934,0.64956266,0.58071893,0.31873244,0.91341454,52,8.89534467434951,2529.88364,0.549,8.875474,0.44051025,5.391596
4963,4962,GTM,Guatemala,Quetzal,2012,113205.65,117405.92,15.270771,6.023344,NA,1.803074,110054.51,128382.766,113669.72,115119.75,375073.1,0.0040759305,0.69580764,0.7455805,106490.67,101006.95,119682.945,390003.84,0.90317947,0.9580582,0.9715609,0.4915024,0.1539711,0.038328517,7.83360541666667,0.43270126,0.43625313,0.43075815,ICP PPP timeseries: extrapolated,Benchmark,Market-based,Regular,Regular,NA,82.2222222222222,0.8239872,0.15921038,0.13201308,0.13965376,-0.26364693,0.008782572,0.44425604,0.45758072,0.36057967,0.6297577,0.55941164,0.33237013,0.9433103,49,8.91427133519137,2553.43522,0.52,8.895345,0.44560975,6.023344
4964,4963,GTM,Guatemala,Quetzal,2013,114717.86,117738.35,15.595816,5.7475114,NA,1.8239475,112460.93,129463.17,114885.46,115912.52,367179.5,0.003866851,0.72340834,0.7818449,110428.06,104970.305,123459.47,398428.12,0.9238053,0.9976821,1.0064555,0.4883161,0.1609055,0.03856863,7.85681375,0.4563815,0.46129814,0.45721066,ICP PPP timeseries: extrapolated,Benchmark,Market-based,Regular,Regular,NA,76.6666666666667,0.8287767,0.14668167,0.1414457,0.13241509,-0.26279137,0.013472174,0.4719991,0.49381894,0.36487296,0.6557829,0.57463926,0.3522871,1.0266914,48.7,8.9303189490105,2611.1,0.49,8.914271,0.4507685,5.7475114
